gameId,homeMarket,awayMarket,secsIntoGame,teamMarket,actionType,subType,success,side,shotDist,zones6,zones13,season,team,Year,conf,similar_team,half,primary_side,side_mismatch
1790794,A&M-Corpus Christi,New Orleans,1277.0,New Orleans,2pt,jumpshot,False,LEFT,16.005,mid2,rb2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1307.0,New Orleans,3pt,jumpshot,True,LEFT,23.371,c3,rc3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1373.0,New Orleans,2pt,jumpshot,False,LEFT,15.492,mid2,le2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1396.0,New Orleans,3pt,jumpshot,False,LEFT,24.172,atb3,tok3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1498.0,New Orleans,2pt,floatingjumpshot,True,LEFT,11.25,mid2,rb2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1601.0,New Orleans,2pt,jumpshot,False,LEFT,13.763,paint2,paint2,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1796.0,New Orleans,3pt,jumpshot,False,LEFT,23.881,atb3,rw3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
1790794,A&M-Corpus Christi,New Orleans,1965.0,New Orleans,3pt,jumpshot,True,LEFT,24.637,atb3,lw3,2021,A&M-Corpus Christi,2021,Slnd,New Orleans,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,79.0,Southeastern La.,2pt,jumpshot,True,RIGHT,12.493,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,274.0,Southeastern La.,3pt,jumpshot,False,RIGHT,23.59,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,341.0,Southeastern La.,2pt,jumpshot,True,RIGHT,5.656,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,419.0,Southeastern La.,2pt,jumpshot,False,RIGHT,19.51,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,673.0,Southeastern La.,2pt,jumpshot,True,RIGHT,15.082,mid2,rb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,771.0,Southeastern La.,3pt,jumpshot,False,RIGHT,22.503,c3,lc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,869.0,Southeastern La.,3pt,jumpshot,False,RIGHT,23.559,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,877.0,Southeastern La.,3pt,jumpshot,True,RIGHT,24.216,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,1134.0,Southeastern La.,3pt,jumpshot,False,RIGHT,22.88,c3,lc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,1,RIGHT,False
2190410,A&M-Corpus Christi,Southeastern La.,1362.0,Southeastern La.,3pt,jumpshot,False,LEFT,23.248,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1449.0,Southeastern La.,3pt,jumpshot,True,LEFT,23.966,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1512.0,Southeastern La.,2pt,jumpshot,True,LEFT,11.94,mid2,rb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1555.0,Southeastern La.,2pt,jumpshot,False,LEFT,6.409,paint2,paint2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1576.0,Southeastern La.,3pt,jumpshot,True,LEFT,25.665,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1614.0,Southeastern La.,3pt,jumpshot,False,LEFT,22.728,c3,lc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1703.0,Southeastern La.,3pt,jumpshot,True,LEFT,23.376,atb3,rw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1763.0,Southeastern La.,2pt,jumpshot,False,LEFT,13.497,mid2,rb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1778.0,Southeastern La.,3pt,jumpshot,True,LEFT,23.777,c3,rc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1881.0,Southeastern La.,2pt,jumpshot,True,LEFT,20.297,mid2,re2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1927.0,Southeastern La.,3pt,jumpshot,False,LEFT,23.874,atb3,lw3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,1969.0,Southeastern La.,2pt,jumpshot,True,LEFT,13.872,mid2,le2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,2011.0,Southeastern La.,2pt,jumpshot,False,LEFT,8.655,mid2,lb2,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,2082.0,Southeastern La.,3pt,jumpshot,False,LEFT,22.728,c3,rc3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,2221.0,Southeastern La.,3pt,jumpshot,False,LEFT,24.34,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2190410,A&M-Corpus Christi,Southeastern La.,2393.0,Southeastern La.,3pt,jumpshot,True,LEFT,24.541,atb3,tok3,2023,A&M-Corpus Christi,2023,Slnd,Nicholls,2,LEFT,False
2551171,A&M-Corpus Christi,Lamar University,113.0,Lamar University,3pt,jumpshot,False,RIGHT,23.077,atb3,lw3,2025,A&M-Corpus Christi,2025,Slnd,SFA,1,RIGHT,False
2551171,A&M-Corpus Christi,Lamar University,400.0,Lamar University,3pt,jumpshot,False,RIGHT,23.538,c3,lc3,2025,A&M-Corpus Christi,2025,Slnd,SFA,1,RIGHT,False
2551171,A&M-Corpus Christi,Lamar University,490.0,Lamar University,2pt,floatingjumpshot,True,RIGHT,12.184,paint2,paint2,2025,A&M-Corpus Christi,2025,Slnd,SFA,1,RIGHT,False
2551171,A&M-Corpus Christi,Lamar University,565.0,Lamar University,3pt,jumpshot,False,RIGHT,24.473,atb3,lw3,2025,A&M-Corpus Christi,2025,Slnd,SFA,1,RIGHT,False
2551171,A&M-Corpus Christi,Lamar University,976.0,Lamar University,3pt,jumpshot,False,RIGHT,23.223,c3,rc3,2025,A&M-Corpus Christi,2025,Slnd,SFA,1,RIGHT,False
2551171,A&M-Corpus Christi,Lamar University,1260.0,Lamar University,2pt,jumpshot,True,LEFT,12.422,mid2,rb2,2025,A&M-Corpus Christi,2025,Slnd,SFA,2,LEFT,False
2551171,A&M-Corpus Christi,Lamar University,1304.0,Lamar University,3pt,jumpshot,False,LEFT,24.358,atb3,rw3,2025,A&M-Corpus Christi,2025,Slnd,SFA,2,LEFT,False
2551171,A&M-Corpus Christi,Lamar University,1552.0,Lamar University,2pt,jumpshot,False,LEFT,15.503,mid2,re2,2025,A&M-Corpus Christi,2025,Slnd,SFA,2,LEFT,False
